age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
54,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.7388253430584503,0.39762296020710863
36,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,62,Ireland,0,0,1,True,True,0.4103972421118516,0.5985549839998755
37,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.02723590677767751,0.02723590677767751
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1,1,1,True,False,0.9886233596052717,0.9886233596052717
46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0,0,True,False,0.034032908537148215,0.034032908537148215
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.44024309864246386,0.44024309864246386
51,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,0,0,0,True,False,0.3063246126553935,0.3063246126553935
35,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,0,0,0,True,False,0.020800827434787176,0.020800827434787176
61,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1651,40,United-States,0,0,0,True,False,0.03663663650104097,0.03663663650104097
29,Private,9th,5,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,0,0,0,True,False,0.057777865415811334,0.057777865415811334
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.4856570798713785,0.4856570798713785
30,Local-gov,Prof-school,12,Separated,Prof-specialty,Other-relative,White,Female,0,0,49,Cuba,1,1,0,True,True,0.7979647874420555,0.4724655998481274
64,Self-emp-inc,Preschool,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1762,40,China,1,1,0,True,True,0.974282895810097,0.4409383452159254
36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.5062375527510204,0.5062375527510204
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0,0,0,True,False,0.0075876915159449115,0.0075876915159449115
43,Local-gov,Masters,14,Never-married,Tech-support,Not-in-family,Black,Female,8614,0,47,United-States,1,1,1,True,False,0.9945957143587433,0.9945957143587433
48,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,1,0,0,False,False,0.17237072753734498,0.17237072753734498
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.9585638197420988,0.9585638197420988
22,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.006266101040274372,0.006266101040274372
43,Federal-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,1,1,1,True,False,0.5732577979418377,0.5732577979418377
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0026300396285162753,0.0026300396285162753
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.527017976071406,0.527017976071406
46,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.03419271504842305,0.03419271504842305
41,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.12110138885367788,0.12110138885367788
28,Private,Bachelors,13,Married-AF-spouse,Sales,Not-in-family,White,Female,0,0,48,United-States,0,0,1,True,True,0.2083367812796868,0.5940318477614855
29,Private,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,0,0,0,True,False,0.05393739768452373,0.05393739768452373
23,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.022566491552905275,0.022566491552905275
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9121993048288823,0.9121993048288823
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9401249964577297,0.9401249964577297
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5081706742199786,0.5081706742199786
39,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,1,1,1,True,False,0.9714128504151752,0.9714128504151752
60,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,0,1,1,False,False,0.8424512472127393,0.8424512472127393
19,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0,0,0,True,False,0.004885931813741808,0.004885931813741808
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,Mexico,0,0,0,True,False,0.05402346577062574,0.05402346577062574
70,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2653,0,40,United-States,0,0,0,True,False,0.05123021949718541,0.05123021949718541
35,Private,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,7430,0,40,Germany,1,1,1,True,False,0.9933798950450077,0.9933798950450077
53,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,1,1,1,True,False,0.8868415856715226,0.8868415856715226
29,Self-emp-not-inc,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,0,1,1,False,False,0.5053808733986598,0.5053808733986598
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0,0,0,True,False,0.0033567917032710864,0.0033567917032710864
36,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0,0,True,False,0.022581356744968927,0.022581356744968927
46,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.6979108311153938,0.6979108311153938
47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9969276205942007,0.9969276205942007
61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1,1,1,True,False,0.934953750549299,0.934953750549299
36,Private,Masters,12,Widowed,Prof-specialty,Husband,White,Female,0,0,39,France,1,1,0,True,True,0.9056015560424427,0.48389278213567705
59,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9943684933454716,0.9943684933454716
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.09663111278067195,0.09663111278067195
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,1,1,1,True,False,0.9960726153611288,0.9960726153611288
33,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0,1,1,False,False,0.6864333749632022,0.6864333749632022
63,Local-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,38,United-States,1,1,1,True,False,0.9943994190274411,0.9943994190274411
56,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.7366112677730451,0.7366112677730451
44,Private,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,0,0,40,United-States,0,0,1,True,True,0.42997919034026116,0.6705468229359319
52,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,0,0,0,True,False,0.35797220532123797,0.35797220532123797
28,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,40,United-States,1,1,0,True,True,0.9562855422881789,0.21091591501086662
24,Private,9th,5,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,0,0,0,True,False,0.019445004505871954,0.019445004505871954
34,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9576937642990812,0.9576937642990812
52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1,1,1,True,False,0.994052816459638,0.994052816459638
17,Private,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0,0,0,True,False,0.005815926659017506,0.005815926659017506
37,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States,0,0,0,True,False,0.011939581056217593,0.011939581056217593
38,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.13395818088580697,0.13395818088580697
48,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,40,United-States,1,1,1,True,False,0.9965738716385127,0.9965738716385127
49,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,30,United-States,1,1,1,True,False,0.9912097785468316,0.9912097785468316
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Taiwan,1,1,0,True,True,0.7332021926691044,0.43970400194515663
52,Private,10th,6,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.011024920530452674,0.011024920530452674
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,1,1,1,True,False,0.9932525229254143,0.9932525229254143
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,65,United-States,1,1,1,True,False,0.9843810450441796,0.9843810450441796
34,Private,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,36,United-States,0,0,0,True,False,0.009329563914230182,0.009329563914230182
39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,6849,0,40,United-States,0,1,1,False,False,0.5897003667951206,0.5897003667951206
40,Private,Bachelors,12,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,38,Laos,1,1,0,True,True,0.7559522739458031,0.45781432251763404
24,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,50,United-States,0,0,0,True,False,0.0040023111501458165,0.0040023111501458165
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.8925893922115868,0.8925893922115868
49,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9644117503921811,0.9644117503921811
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.8538594958639923,0.8538594958639923
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.004790200011592565,0.004790200011592565
59,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.7656034545650859,0.7656034545650859
39,Private,Bachelors,12,Married-spouse-absent,Handlers-cleaners,Husband,White,Female,0,0,40,Laos,1,1,0,True,True,0.7268182413346654,0.3018898723163069
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8695775627123096,0.8695775627123096
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3137,0,40,India,1,1,0,True,True,0.862384042098461,0.19202159368139324
26,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0,0,0,True,False,0.016944445820873087,0.016944445820873087
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.919135882495156,0.919135882495156
27,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,32,United-States,0,0,0,True,False,0.03374268898330554,0.03374268898330554
37,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.029547804845450644,0.029547804845450644
19,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0029156477463146433,0.0029156477463146433
51,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4787,0,24,United-States,1,0,0,False,False,0.09827997239194651,0.09827997239194651
41,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,1,1,1,True,False,0.9930525768301466,0.9930525768301466
45,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,10520,0,50,United-States,1,1,1,True,False,0.9983346995047756,0.9983346995047756
68,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,1,1,1,True,False,0.9955830971942474,0.9955830971942474
54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,0,1,1,False,False,0.7218345857141536,0.7218345857141536
56,Private,Masters,15,Separated,Sales,Unmarried,White,Female,0,0,40,China,0,0,1,True,True,0.3235554098510139,0.6188155363917599
47,Private,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,0,0,50,Laos,1,1,0,True,True,0.9549701238978006,0.42313521083635125
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Laos,1,1,0,True,True,0.5905821791680361,0.44154341442208794
45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,55,United-States,1,1,1,True,False,0.9930963859284867,0.9930963859284867
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,1,1,True,False,0.9485792536924285,0.9485792536924285
40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,Germany,1,1,1,True,False,0.9981168770809485,0.9981168770809485
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9529096388096726,0.9529096388096726
21,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,0,0,0,True,False,0.013733340770065635,0.013733340770065635
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9606778796405393,0.9606778796405393
40,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,1,0,0,False,False,0.25293825130560627,0.25293825130560627
63,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8272516750490849,0.8272516750490849
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.00433717825105826,0.00433717825105826
35,Private,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,45,United-States,0,0,1,True,True,0.3830857944711539,0.5232261581608797
35,Private,Some-college,6,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,France,0,0,1,True,True,0.077650022913371,0.5294876544623205
30,Self-emp-inc,Prof-school,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,France,0,0,1,True,True,0.28596977821016645,0.5579147278346276
43,Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,42,United-States,1,1,1,True,False,0.9865609033942123,0.9865609033942123
43,Private,Some-college,7,Widowed,Craft-repair,Wife,White,Male,0,1726,48,Iran,0,0,1,True,True,0.16088782709728788,0.5278820789546724
38,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,41,Hong,1,1,0,True,True,0.6843296476473165,0.4685744531768051
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.30872670330987984,0.30872670330987984
25,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.018637525776654923,0.018637525776654923
40,Local-gov,1st-4th,13,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,Italy,0,0,1,True,True,0.22702353462353622,0.6545247898366934
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,0,1,1,False,False,0.9574871338319493,0.9574871338319493
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.7548458511726776,0.7548458511726776
58,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9932841785135421,0.9932841785135421
36,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,40,United-States,1,1,1,True,False,0.9910490380918212,0.9910490380918212
22,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,0,0,0,True,False,0.00352593454125551,0.00352593454125551
50,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2977,0,54,Laos,1,1,0,True,True,0.8857964913322065,0.28025314785845856
45,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,7430,0,70,United-States,1,1,1,True,False,0.9911771633809836,0.9911771633809836
55,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,44,United-States,0,0,0,True,False,0.030535260428984523,0.030535260428984523
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9339034624243051,0.9339034624243051
32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,0,1,1,False,False,0.7526797433017549,0.7526797433017549
